key,name,teachers,students,type,LEVEL,NSLP,free_lunch,reduced_price_lunch,aided_lunch_total,direct_cert_total,GSLO,GSHI,PreK,K,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,Adult,UNG,NS,magnet,CHARTER,VIRTUAL,MZIP,MZIP4,PHONE,WEBSITE,CD,state,latitude,longitude,Elevation_m,Source
370345001429,Richlands High,57,912,Regular School,High,NSLPWOPRO,247,56,303,0,09,12,0,0,0,0,0,0,0,0,0,0,244,214,236,218,0,0,0,No,No,NOTVIRTUAL,28574,,(910)324-4191,http://www.northcarolina.ihigh.com/richlandswildcats/,3703,NC,34.892124,-77.544213,12.63,3DEP 1/3 arc-second
370345001430,Silverdale Elementary,27.5,371,Regular School,Elementary,NSLPWOPRO,177,32,209,0,KG,05,0,77,70,76,72,69,84,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28555,9621,(910)326-5146,,3703,NC,34.777145000000004,-77.202907,8.69,3DEP 1/3 arc-second
370345001431,Southwest High,48,777,Regular School,High,NSLPWOPRO,281,59,340,0,09,12,0,0,0,0,0,0,0,0,0,0,238,178,182,179,0,0,0,No,No,NOTVIRTUAL,28540,7910,(910)455-4888,,3703,NC,34.749025,-77.482671,8.72,3DEP 1/3 arc-second
370345001432,Summersill Elementary,43.96,498,Regular School,Elementary,NSLPWOPRO,311,55,366,0,PK,05,53,102,108,100,92,100,98,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28540,9807,(910)455-2672,http://members.tripod.com/jhb54/index.htm,3703,NC,34.812828,-77.46691700000001,6.53,3DEP 1/3 arc-second
370345001434,Swansboro High,67,1127,Regular School,High,NSLPWOPRO,282,67,349,0,09,12,0,0,0,0,0,0,0,0,0,0,326,271,289,241,0,0,0,No,No,NOTVIRTUAL,28584,,(910)326-4300,,3703,NC,34.698222,-77.15444000000001,10.63,3DEP 1/3 arc-second
370345001435,Swansboro Middle,48,835,Regular School,Middle,NSLPWOPRO,257,56,313,0,06,08,0,0,0,0,0,0,0,307,285,243,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28584,8462,(910)326-3601,http://www.swansboromiddle.com/,3703,NC,34.704457,-77.152653,9.43,3DEP 1/3 arc-second
370345001436,Swansboro Elementary,37,532,Regular School,Elementary,NSLPWOPRO,136,49,185,0,KG,05,0,103,110,99,119,106,98,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28584,,(910)326-1501,,3703,NC,34.694824000000004,-77.139692,9.01,3DEP 1/3 arc-second
370345001438,Trexler Middle,43,754,Regular School,Middle,NSLPWOPRO,249,62,311,0,06,08,0,0,0,0,0,0,0,254,268,232,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28574,0188,(910)324-4414,http://trexler.nc.ocm.schoolinsites.com/,3703,NC,34.900890000000004,-77.54499,17.64,3DEP 1/3 arc-second
370345001440,White Oak High,58.5,1083,Regular School,High,NSLPWOPRO,331,80,411,0,09,12,0,0,0,0,0,0,0,0,0,0,328,263,268,224,0,0,0,No,No,NOTVIRTUAL,28546,8599,(910)455-1541,http://www.geocities.com/wohsviks/wohsfrm.html,3703,NC,34.76852,-77.34839600000001,10.23,3DEP 1/3 arc-second
370345001931,Jacksonville Commons Elem,46,586,Regular School,Elementary,NSLPWOPRO,381,54,435,0,KG,05,0,107,118,110,120,114,124,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,,(910)347-1056,http://www.jceschool.com/,3703,NC,34.795529,-77.391593,15.39,3DEP 1/3 arc-second
370345002270,Dixon Elementary,59.5,776,Regular School,Elementary,NSLPWOPRO,264,58,322,0,PK,04,27,222,197,192,207,180,0,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28445,7502,(910)327-2104,http://dixon.nc.oce.schoolinsites.com/,3703,NC,34.55981,-77.44360400000001,19.68,3DEP 1/3 arc-second
370345002271,Dixon Middle,46,858,Regular School,Middle,NSLPWOPRO,259,69,328,0,05,08,0,0,0,0,0,0,163,279,219,197,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28460,,(910)347-2738,http://dixon.nc.ocm.schoolinsites.com/,3703,NC,34.544360000000005,-77.435941,9.78,3DEP 1/3 arc-second
370345002272,Hunters Creek Middle,44,705,Regular School,Middle,NSLPWOPRO,279,58,337,0,06,08,0,0,0,0,0,0,0,226,240,239,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,9802,(910)353-2147,http://www.onslow.k12.nc.us/HCMweb/,3703,NC,34.738977,-77.338434,8.94,3DEP 1/3 arc-second
370345002273,Southwest Middle,35,562,Regular School,Middle,NSLPWOPRO,261,58,319,0,06,08,0,0,0,0,0,0,0,204,190,168,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28540,3370,(910)455-1105,http://www.southwestcolts.com/,3703,NC,34.741001000000004,-77.477804,12.79,3DEP 1/3 arc-second
370345002338,Hunters Creek Elementary,41,521,Regular School,Elementary,NSLPWOPRO,306,53,359,0,PK,05,0,98,109,117,98,105,92,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,,(910)353-4443,http://hunterscreek.nc.oce.schoolinsites.com/,3703,NC,34.742202,-77.335132,10.48,3DEP 1/3 arc-second
370345002339,Jacksonville Commons Middle,54,985,Regular School,Middle,NSLPWOPRO,472,77,549,0,06,08,0,0,0,0,0,0,0,339,359,287,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,,(910)346-6888,,3703,NC,34.791944,-77.392799,15.37,3DEP 1/3 arc-second
370345002402,New Bridge Middle,31.5,485,Regular School,Middle,NSLPWOPRO,114,41,155,0,06,08,0,0,0,0,0,0,0,168,165,152,0,0,0,0,0,0,0,Yes,No,NOTVIRTUAL,28540,,(910)346-5144,,3703,NC,34.751204,-77.425875,6.92,3DEP 1/3 arc-second
370345002403,Queens Creek Elementary,45.5,523,Regular School,Elementary,NSLPWOPRO,250,56,306,0,PK,05,32,109,122,105,103,95,98,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28584,,(910)326-5115,http://queenscreekelementary.homestead.com/,3703,NC,34.700928000000005,-77.154115,10.44,3DEP 1/3 arc-second
370345002404,Sand Ridge Elementary,38,508,Regular School,Elementary,NSLPWOPRO,207,56,263,0,KG,05,0,109,104,93,118,98,95,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28539,,(910)326-5199,http://www.sand_ridge.homestead.com,3703,NC,34.663541,-77.201291,10.46,3DEP 1/3 arc-second
370345002598,Northside High,63.5,1188,Regular School,High,NSLPWOPRO,434,77,511,0,09,12,0,0,0,0,0,0,0,0,0,0,294,289,308,297,0,0,0,No,No,NOTVIRTUAL,28546,,(910)455-4868,http://www.northsidemonarchs.org/,3703,NC,34.791108,-77.38838700000001,14.41,3DEP 1/3 arc-second
370345002599,Richlands Primary,54,592,Regular School,Elementary,NSLPWOPRO,266,72,338,0,PK,02,0,260,311,281,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28574,,(910)324-3139,http://www.onslow.k12.nc.us/rpweb/index.htm,3703,NC,34.887284,-77.544352,12.23,3DEP 1/3 arc-second
370345002738,Carolina Forest Elementary,55,728,Regular School,Elementary,NSLPWOPRO,230,92,322,0,KG,05,0,162,144,155,141,146,142,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,,(910)346-1778,http://carolinaforest.nc.oce.schoolinsites.com/,3703,NC,34.811469,-77.409767,14.4,3DEP 1/3 arc-second
370345003020,Meadow View Elementary,43.5,596,Regular School,Elementary,NSLPWOPRO,305,75,380,0,KG,05,0,107,136,112,116,121,111,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28540,,(910)478-3522,,3703,NC,34.771370000000005,-77.525163,14.68,3DEP 1/3 arc-second
370345003133,Stateside Elementary,46.5,643,Regular School,Elementary,NSLPWOPRO,211,74,285,0,KG,05,0,110,125,126,123,123,146,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,,(910)478-3460,http://stateside.nc.oce.schoolinsites.com/,3703,NC,34.85588,-77.48121,14.21,3DEP 1/3 arc-second
370345003425,Onslow Early College,3,54,Regular School,Secondary,NSLPWOPRO,10,5,15,0,09,09,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,No,No,NOTVIRTUAL,28546,,(910)938-6702,,3703,NC,34.772400000000005,-77.384001,12.95,3DEP 1/3 arc-second
370351001449,Fred A Anderson Elementary,19.63,281,Regular School,Elementary,NSLPWOPRO,278,0,278,0,03,05,0,0,0,0,86,115,80,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28515,,(252)745-4611,http://faa.pamlicoschools.org/,3703,NC,35.139678,-76.779208,3.4,3DEP 1/3 arc-second
370351001450,Pamlico County High,37.11,426,Regular School,High,NSLPWOPRO,147,23,170,0,09,12,0,0,0,0,0,0,0,0,0,0,119,107,100,100,0,0,0,No,No,NOTVIRTUAL,28515,,(252)745-3151,http://pchs.pamlicoschools.org/,3703,NC,35.142568000000004,-76.779219,3.28,3DEP 1/3 arc-second
370351001451,Pamlico County Middle,21.7,291,Regular School,Middle,NSLPWOPRO,288,0,288,0,06,08,0,0,0,0,0,0,0,81,100,110,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28515,9701,(252)745-4061,http://pcms.pamlicoschools.org/,3703,NC,35.138501,-76.762377,2.09,3DEP 1/3 arc-second
370351002407,Pamlico County Primary,22.23,159,Regular School,Elementary,NSLPWOPRO,278,0,278,0,PK,02,41,81,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28515,,(252)745-3404,http://pcps.pamlicoschools.org/,3703,NC,35.137968,-76.78220300000001,3.17,3DEP 1/3 arc-second
370354001452,Central Elementary,26.5,351,Regular School,Elementary,NSLPWOPRO,204,23,227,0,KG,05,0,61,61,66,78,78,68,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,7628,(252)335-4305,http://www.ecpps.k12.nc.us/central-elementary,3703,NC,36.287904000000005,-76.263391,2.45,3DEP 1/3 arc-second
370354001453,Elizabeth City Middle,37.8,576,Regular School,Middle,NSLPWOPRO,340,46,386,0,06,08,0,0,0,0,0,0,0,209,205,162,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,4067,(252)335-2974,http://www.ecpps.k12.nc.us/elizabeth-city-middle-school,3703,NC,36.367954000000005,-76.271092,3.89,3DEP 1/3 arc-second
370354001455,J C Sawyer Elementary,30.41,401,Regular School,Elementary,NSLPWOPRO,458,0,458,0,KG,05,0,67,86,67,72,82,94,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,6057,(252)338-1012,http://www.ecpps.k12.nc.us/jc-sawyer-elementary,3703,NC,36.289225,-76.211207,1.73,3DEP 1/3 arc-second
370354001456,Northeastern High,49.67,746,Regular School,High,NSLPWOPRO,336,57,393,0,09,12,0,0,0,0,0,0,0,0,0,0,184,188,184,190,0,0,0,No,No,NOTVIRTUAL,27909,7611,(252)335-2932,http://www.ecpps.k12.nc.us/northeastern-high-school,3703,NC,36.286469000000004,-76.25493900000001,3.46,3DEP 1/3 arc-second
370354001458,Pasquotank Elementary,21.5,281,Regular School,Elementary,NSLPWOPRO,324,0,324,0,KG,05,0,50,50,55,57,51,68,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,5815,(252)335-4205,http://www.ecpps.k12.nc.us/pasquotank-elementary,3703,NC,36.283666000000004,-76.224768,2.66,3DEP 1/3 arc-second
370354001459,Sheep-Harney Elementary,32.5,286,Regular School,Elementary,NSLPWOPRO,497,0,497,0,PK,05,152,62,43,69,55,51,68,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,4352,(252)335-4303,http://www.ecpps.k12.nc.us/sheep-harney-elementary,3703,NC,36.303113,-76.224348,1.9,3DEP 1/3 arc-second
370354001460,Weeksville Elementary,22,251,Regular School,Elementary,NSLPWOPRO,130,21,151,0,KG,05,0,35,44,43,62,52,50,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,,(252)330-2606,http://www.ecpps.k12.nc.us/weeksville-elementary,3703,NC,36.204516,-76.16813400000001,2.06,3DEP 1/3 arc-second
370354002274,Northside Elementary,29.5,419,Regular School,Elementary,NSLPWOPRO,220,45,265,0,KG,05,0,83,71,86,83,94,85,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,,(252)335-2033,http://www.ecpps.k12.nc.us/pages/Northside_E_S,3703,NC,36.363137,-76.272898,3.78,3DEP 1/3 arc-second
370354002275,P W Moore Elementary,26,327,Regular School,Elementary,NSLPWOPRO,387,0,387,0,KG,05,0,66,75,59,65,70,58,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,5642,(252)338-5000,http://www.ecpps.k12.nc.us/pw-moore-elementary,3703,NC,36.289591,-76.228613,3.23,3DEP 1/3 arc-second
370354002344,H L Trigg Community,7.89,37,Alternative School,High,NSLPWOPRO,24,0,24,0,06,12,0,0,0,0,0,0,0,0,3,5,9,10,8,2,0,0,0,No,No,NOTVIRTUAL,27909,,(252)335-1765,http://www.ecpps.k12.nc.us/hl-trigg-community-school,3703,NC,36.286173,-76.212277,2.28,3DEP 1/3 arc-second
370354002345,River Road Middle,31.67,567,Regular School,Middle,NSLPWOPRO,328,37,365,0,06,08,0,0,0,0,0,0,0,225,177,165,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,,(252)333-1454,http://www.ecpps.k12.nc.us/river-road-middle-school,3703,NC,36.275708,-76.197789,2.55,3DEP 1/3 arc-second
370354002537,Pasquotank County High,41.7,821,Regular School,High,NSLPWOPRO,383,69,452,0,09,12,0,0,0,0,0,0,0,0,0,0,253,186,198,184,0,0,0,No,No,NOTVIRTUAL,27909,,(252)337-6880,http://www.ecpps.k12.nc.us/pasquotank-county-high-school,3703,NC,36.365451,-76.273459,3.81,3DEP 1/3 arc-second
370354003426,Elizabeth City Pasquotank Early College,2.5,49,Regular School,Secondary,NSLPWOPRO,27,3,30,0,09,09,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,No,No,NOTVIRTUAL,27909,,(336)884-0131,http://www.ecpps.k12.nc.us/elizabeth-city-pasquotank-early-college,3703,NC,36.324896,-76.22024900000001,3.1,3DEP 1/3 arc-second
370360001473,Perquimans Central,25.99,239,Regular School,Elementary,NSLPWOPRO,215,28,243,0,PK,02,36,111,113,126,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27985,0129,(252)426-5332,http://sites.google.com/a/pcs.k12.nc.us/perquimans-central-school/home,3703,NC,36.214304,-76.460854,4.27,3DEP 1/3 arc-second
370360001474,Hertford Grammar,25,438,Regular School,Elementary,NSLPWOPRO,230,30,260,0,03,05,0,0,0,0,134,157,147,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27944,0397,(252)426-7166,http://www.hertfordgrammar.org/index.html,3703,NC,36.188963,-76.477878,3.22,3DEP 1/3 arc-second
370360001475,Perquimans County High,32.57,467,Regular School,High,NSLPWOPRO,207,52,259,0,09,12,0,0,0,0,0,0,0,0,0,0,109,134,105,119,0,0,0,No,No,NOTVIRTUAL,27944,0398,(252)426-5778,http://sites.google.com/a/pcs.k12.nc.us/pchs/,3703,NC,36.184421,-76.47436400000001,3.05,3DEP 1/3 arc-second
370360001476,Perquimans County Middle,27,344,Regular School,Middle,NSLPWOPRO,182,31,213,0,06,08,0,0,0,0,0,0,0,113,115,116,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27985,0039,(252)426-7355,http://sites.google.com/a/pcs.k12.nc.us/pcms/,3703,NC,36.221722,-76.47185,4.09,3DEP 1/3 arc-second
370459001788,Columbia High,17.04,162,Regular School,High,NSLPWOPRO,171,0,171,0,09,13,0,0,0,0,0,0,0,0,0,0,45,41,35,41,0,0,0,No,No,NOTVIRTUAL,27925,0419,(252)796-8161,http://chs.tyrrell.k12.nc.us/,3703,NC,35.919076000000004,-76.245535,1.43,3DEP 1/3 arc-second
370459001789,Tyrrell Elementary,23.11,250,Regular School,Elementary,NSLPWOPRO,301,0,301,0,PK,05,18,36,54,41,51,52,52,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27925,,(252)796-3881,http://tes.tyrrell.k12.nc.us/,3703,NC,35.913872,-76.242091,0.92,3DEP 1/3 arc-second
370459002650,Columbia Middle,10.47,135,Regular School,Middle,NSLPWOPRO,132,0,132,0,06,08,0,0,0,0,0,0,0,50,47,38,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27925,,(252)796-0369,http://cms.tyrrell.k12.nc.us/,3703,NC,35.918808,-76.247184,0.86,3DEP 1/3 arc-second
370001201488,A G Cox Middle,47.2,812,Regular School,Middle,NSLPWOPRO,314,29,343,0,06,08,0,0,0,0,0,0,0,277,269,266,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28590,,(252)756-3105,http://www.pitt.k12.nc.us,3703,NC,35.524531,-77.401058,21.77,3DEP 1/3 arc-second
370001201489,Ayden Elementary,45,599,Regular School,Elementary,NSLPWOPRO,417,40,457,0,PK,05,34,106,106,116,112,127,138,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28513,1536,(252)746-2121,http://www.pitt.k12.nc.us,3703,NC,35.475525000000005,-77.43215000000001,20.67,3DEP 1/3 arc-second
370001201490,Ayden Middle,20.75,353,Regular School,Middle,NSLPWOPRO,181,19,200,0,06,08,0,0,0,0,0,0,0,125,124,104,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28513,1534,(252)746-3672,http://www.pitt.k12.nc.us,3703,NC,35.471428,-77.434473,20.38,3DEP 1/3 arc-second
370001201491,Ayden-Grifton High,43.13,699,Regular School,High,NSLPWOPRO,340,32,372,0,09,12,0,0,0,0,0,0,0,0,0,0,194,182,167,156,0,0,0,No,No,NOTVIRTUAL,28513,,(252)746-4183,http://www.pitt.k12.nc.us,3703,NC,35.430252,-77.43195200000001,17.85,3DEP 1/3 arc-second
370001201494,Chicod,61.68,827,Regular School,Elementary,NSLPWOPRO,270,32,302,0,PK,08,16,104,96,100,90,112,95,94,120,120,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27834,9225,(252)746-6742,http://www.pitt.k12.nc.us,3703,NC,35.463865,-77.273152,12.86,3DEP 1/3 arc-second
370001201495,D H Conley High,91.17,1671,Regular School,High,NSLPWOPRO,415,48,463,0,09,12,0,0,0,0,0,0,0,0,0,0,439,418,409,405,0,0,0,No,No,NOTVIRTUAL,27858,,(252)756-3440,http://www.pitt.k12.nc.us,3703,NC,35.530585,-77.324777,21.13,3DEP 1/3 arc-second
370001201496,Falkland Elementary,26.63,289,Regular School,Elementary,NSLPWOPRO,320,0,320,0,KG,05,0,44,52,57,63,54,63,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27834,9425,(252)752-7820,http://www.pitt.k12.nc.us,3703,NC,35.669662,-77.48741700000001,24.47,3DEP 1/3 arc-second
370001201497,Farmville Central High,43.75,751,Regular School,High,NSLPWOPRO,742,0,742,0,09,12,0,0,0,0,0,0,0,0,0,0,236,188,189,138,0,0,0,No,No,NOTVIRTUAL,27828,0209,(252)753-5138,http://www.pitt.k12.nc.us,3703,NC,35.593868,-77.568892,21.42,3DEP 1/3 arc-second
370001201498,Farmville Middle,40.83,647,Regular School,Middle,NSLPWOPRO,641,0,641,0,06,08,0,0,0,0,0,0,0,212,219,216,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27828,0050,(252)753-2116,http://www.pitt.k12.nc.us,3703,NC,35.593523000000005,-77.572633,23.8,3DEP 1/3 arc-second
370001201499,G R Whitfield,35.58,419,Regular School,Elementary,NSLPWOPRO,271,24,295,0,PK,08,18,38,47,49,50,58,64,39,57,55,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27837,0129,(252)752-6614,http://www.pitt.k12.nc.us,3703,NC,35.564251,-77.181392,10.48,3DEP 1/3 arc-second
370001201500,Grifton,36.3,434,Regular School,Elementary,NSLPWOPRO,483,0,483,0,PK,08,16,46,47,44,50,59,64,48,62,60,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28530,,(252)524-5141,http://www.pitt.k12.nc.us,3703,NC,35.371921,-77.43143,9.85,3DEP 1/3 arc-second
370001201501,H B Sugg Elementary,32.33,257,Regular School,Elementary,NSLPWOPRO,421,0,421,0,PK,02,34,133,119,138,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27828,,(252)753-2671,http://www.pitt.k12.nc.us,3703,NC,35.594506,-77.575094000000007,23.35,3DEP 1/3 arc-second
370001201504,Sam D Bundy Elementary,25.33,410,Regular School,Elementary,NSLPWOPRO,407,0,407,0,03,05,0,0,0,0,139,134,137,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27828,,(252)753-2013,http://www.pitt.k12.nc.us,3703,NC,35.595082,-77.57699000000001,23.45,3DEP 1/3 arc-second
370001201506,W H Robinson Elementary,38.45,482,Regular School,Elementary,NSLPWOPRO,252,43,295,0,PK,05,18,88,106,93,101,98,84,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28590,,(252)756-3707,http://www.pitt.k12.nc.us,3703,NC,35.533863000000004,-77.399197,21.35,3DEP 1/3 arc-second
370001202139,E B Aycock Middle,48.24,757,Regular School,Middle,NSLPWOPRO,450,51,501,0,06,08,0,0,0,0,0,0,0,250,261,246,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27858,,(252)756-4181,http://www.pitt.k12.nc.us,3703,NC,35.586856000000004,-77.353778,21.52,3DEP 1/3 arc-second
370001202140,Elmhurst Elementary,26.48,332,Regular School,Elementary,NSLPWOPRO,267,10,277,0,KG,05,0,58,64,62,88,57,61,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27858,4433,(252)756-0180,http://www.pitt.k12.nc.us,3703,NC,35.595751,-77.36297,21.07,3DEP 1/3 arc-second
370001202199,Wintergreen Intermediate,49.07,844,Regular School,Elementary,NSLPWOPRO,260,33,293,0,03,05,0,0,0,0,307,290,247,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27858,9611,(252)355-2411,http://www.pitt.k12.nc.us,3703,NC,35.544365,-77.353466,22.4,3DEP 1/3 arc-second
370001202408,Wintergreen Primary,45.6,476,Regular School,Elementary,NSLPWOPRO,256,25,281,0,PK,02,17,265,243,233,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27858,,(252)353-5270,http://www.pitt.k12.nc.us,3703,NC,35.546515,-77.353413,21.38,3DEP 1/3 arc-second
370001202616,South Central High,92.13,1633,Regular School,High,NSLPWOPRO,651,76,727,0,09,12,0,0,0,0,0,0,0,0,0,0,406,447,435,345,0,0,0,No,No,NOTVIRTUAL,28590,,(252)321-3232,http://www.pitt.k12.nc.us,3703,NC,35.54125,-77.428768,21.75,3DEP 1/3 arc-second
370001202789,Creekside Elementary,46.64,515,Regular School,Elementary,NSLPWOPRO,325,34,359,0,PK,05,18,115,96,110,103,105,101,0,0,0,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,28590,,(252)353-5253,http://www.pitt.k12.nc.us,3703,NC,35.536425,-77.422599,20.2,3DEP 1/3 arc-second
370001202867,Hope Middle,44.7,795,Regular School,Middle,NSLPWOPRO,170,33,203,0,06,08,0,0,0,0,0,0,0,277,250,268,0,0,0,0,0,0,0,No,No,NOTVIRTUAL,27858,,(252)355-7071,http://www.pitt.k12.nc.us,3703,NC,35.513219,-77.282908,15.47,3DEP 1/3 arc-second
370001203359,Early College High School,10.04,212,Regular School,Secondary,NSLPWOPRO,205,0,205,0,09,11,0,0,0,0,0,0,0,0,0,0,75,71,66,0,0,0,0,No,No,NOTVIRTUAL,27835,7007,(252)493-7821,,3703,NC,35.548737,-77.407273,21.28,3DEP 1/3 arc-second
